inicio,fim,conc_silica,conc_fe,param_dosagem_amido,dosagem_amina_conc_magnetica,ph_flotacao_linha01,ph_flotacao_linha02,densidade_alimentacao_flotacao,nivel_celula_li640101,TO_LI6401_02,nivel_celula_li640201,nivel_celula_li640202,nivel_celula_li641101,nivel_celula_li641102,nivel_celula_li641201,nivel_celula_li641202,nivel_celula_li642101,nivel_celula_li642201,nivel_celula_li643101,nivel_celula_li643201,vazao_alimentacao_flotacao,operacao,cluster,inicio_dt,fim_dt
2024-06-03 10:20:00.001,,1.89,65.08,496.8,146.61,8.16,8.11,1.16,227.64,223.11,0.0,8.39,150.62,107.94,10.48,2.41,25.69,37.88,0.72,1.01,6.66,False,1,,
2024-06-03 10:40:00.001,,1.89,65.08,496.98,146.95,8.04,7.97,1.16,170.0,208.32,0.0,8.14,148.27,110.18,13.31,2.18,27.02,36.14,0.25,0.92,6.28,False,1,,
2024-06-03 11:00:00.001,,2.38,64.75,497.38,147.15,7.99,7.92,1.16,166.7,213.16,0.0,10.76,145.37,86.32,11.27,1.95,35.57,35.68,1.67,1.42,6.29,False,1,,
2024-06-03 11:20:00.001,,2.38,64.75,497.78,147.16,7.95,7.9,1.16,182.84,212.53,0.0,4.83,147.65,89.71,15.02,1.72,53.63,41.63,0.56,0.74,6.49,False,1,,
2024-06-03 11:40:00.001,,2.38,64.75,498.0,147.16,7.96,7.9,1.16,203.93,208.64,0.04,4.08,147.44,71.96,8.85,1.48,45.98,42.6,1.36,0.28,6.67,False,1,,
2024-06-03 12:00:00.001,,2.38,64.75,498.0,148.02,7.94,7.91,1.16,174.18,204.25,0.04,4.38,145.11,90.06,13.66,1.25,60.08,37.1,1.97,0.71,6.59,False,1,,
2024-06-03 12:20:00.001,,2.38,64.75,498.0,150.11,7.94,7.93,1.16,239.3,213.62,0.48,6.13,146.37,92.45,11.64,1.02,71.0,39.71,2.57,1.79,6.37,False,1,,
2024-06-03 12:40:00.001,,2.38,64.75,498.0,152.22,8.01,7.9,1.37,226.6,214.87,0.3,6.31,143.51,90.26,12.11,0.79,88.82,25.2,1.76,0.32,222.03,False,1,,
2024-06-03 13:00:00.001,,2.38,64.75,498.0,153.58,9.26,8.87,1.62,347.46,203.1,156.3,70.2,142.11,84.04,145.89,0.56,121.14,60.1,1.74,0.13,493.74,True,-1,,
2024-06-03 13:20:00.001,,2.38,64.75,498.0,154.13,9.29,9.44,1.58,364.16,279.55,235.94,116.27,225.44,107.92,133.74,0.32,277.08,364.36,140.03,44.19,616.78,True,0,,
2024-06-03 13:40:00.001,,2.38,64.75,498.0,154.68,9.39,9.5,1.64,354.09,337.96,242.7,114.55,365.87,245.21,104.58,0.09,338.47,316.56,274.67,195.74,645.62,True,0,,
2024-06-03 14:00:00.001,,2.38,64.75,497.97,154.96,9.39,9.51,1.66,350.97,366.41,237.71,109.84,351.9,345.67,97.95,0.0,277.45,260.54,265.3,204.03,616.33,True,0,,
2024-06-03 14:20:00.001,,2.38,64.75,497.9,154.96,9.39,9.49,1.65,346.79,377.92,256.21,150.58,334.21,330.74,92.95,0.0,309.21,281.01,245.94,165.94,624.53,True,0,,
2024-06-03 14:40:00.001,,2.38,64.75,497.77,154.96,9.45,9.51,1.69,337.99,372.05,340.09,253.15,386.76,348.84,189.87,0.0,349.74,277.26,234.58,151.54,683.2,True,0,,
2024-06-03 15:00:00.001,,2.38,64.75,497.24,154.96,9.49,9.53,1.73,334.47,369.12,339.93,344.51,348.14,343.78,331.5,6.49,346.15,257.27,279.1,141.03,684.38,True,0,,
2024-06-03 15:20:00.001,,2.38,64.75,495.7,154.96,9.44,9.48,1.76,331.37,370.31,302.18,337.45,377.99,339.56,356.08,2.59,346.74,344.56,311.58,149.19,705.74,True,0,,
2024-06-03 15:40:00.001,,2.38,64.75,494.13,154.96,9.57,9.33,1.7,326.59,367.55,323.18,327.59,313.31,339.31,341.65,2.02,348.43,342.99,346.09,162.16,652.02,True,0,,
2024-06-03 16:00:00.001,,2.38,64.75,493.2,153.91,9.52,9.52,1.6,320.01,370.73,320.17,343.38,368.92,344.31,356.2,1.45,347.03,269.73,358.61,150.49,543.66,True,0,,
2024-06-03 16:20:00.001,,2.38,64.75,492.56,151.71,8.99,9.12,1.68,310.89,313.57,256.11,327.78,329.99,346.98,344.64,0.88,312.31,216.25,305.87,124.9,435.05,False,0,,
2024-06-03 16:40:00.001,,2.38,64.75,492.08,149.55,9.09,9.26,1.65,321.65,394.4,345.27,350.88,404.48,351.39,367.34,4.49,367.32,296.94,331.83,141.53,807.34,True,0,,
2024-06-03 17:00:00.001,,2.77,63.39,492.05,147.44,9.23,9.45,1.68,312.38,358.87,360.16,341.34,409.12,349.89,348.02,165.21,358.22,357.7,330.16,151.32,873.43,True,0,,
2024-06-03 17:20:00.001,,2.77,63.39,492.06,145.33,9.29,9.55,1.66,311.55,373.64,341.0,339.05,403.22,349.21,367.38,297.6,355.31,355.88,320.49,166.95,980.48,True,0,,
2024-06-03 17:40:00.001,,2.77,63.39,492.43,144.46,9.26,9.46,1.57,330.24,371.67,376.21,352.47,359.6,350.88,344.5,33.54,368.04,379.5,318.48,196.49,1140.07,True,0,,
2024-06-03 18:00:00.001,,2.77,63.39,492.98,144.7,9.28,9.52,1.6,341.85,365.65,348.41,338.36,363.11,349.01,332.07,173.89,348.35,334.53,311.05,182.77,1033.79,True,0,,
2024-06-03 18:20:00.001,,2.77,63.39,493.4,144.98,9.26,9.49,1.64,354.78,367.16,355.09,342.41,390.08,349.71,360.56,134.31,360.95,354.17,300.09,191.95,969.63,True,0,,
2024-06-03 18:40:00.001,,2.77,63.39,493.42,145.47,9.28,9.52,1.68,366.05,372.28,373.7,365.67,391.4,349.86,364.78,87.97,365.91,347.6,293.36,187.54,984.2,True,0,,
2024-06-03 19:00:00.001,,2.81,63.72,493.42,146.0,9.34,9.61,1.7,370.44,369.69,364.5,364.76,407.07,350.35,344.54,225.42,365.14,371.32,295.02,192.86,1065.1,True,0,,
2024-06-03 19:20:00.001,,2.81,63.72,493.42,146.27,9.3,9.57,1.71,370.82,369.5,361.12,365.74,382.35,349.64,344.32,187.37,362.17,369.18,298.82,180.61,1112.9,True,0,,
2024-06-03 19:40:00.001,,2.81,63.72,493.42,146.27,9.35,9.63,1.77,370.1,368.97,360.66,364.86,365.62,350.29,352.6,201.58,360.79,362.57,301.59,139.17,1082.02,True,0,,
2024-06-03 20:00:00.001,,2.81,63.72,493.42,146.27,9.25,9.49,1.63,373.2,387.03,374.41,369.66,368.13,350.09,341.57,86.5,368.14,389.06,304.94,138.61,1164.15,True,0,,
2024-06-03 20:20:00.001,,2.81,63.72,493.42,146.27,9.17,9.41,1.72,357.0,300.13,331.62,351.85,310.37,338.55,353.41,257.09,341.21,298.27,282.54,105.06,894.83,True,0,,
2024-06-03 20:40:00.001,,2.81,63.72,493.42,146.27,9.13,9.34,1.64,377.82,333.01,360.95,352.64,348.71,331.96,316.45,8.26,366.99,367.81,284.06,116.16,860.92,True,0,,
2024-06-03 21:00:00.001,,4.38,63.68,493.42,146.28,9.23,9.48,1.65,369.2,360.77,360.17,360.35,359.67,347.92,366.82,36.7,355.63,350.46,291.11,110.63,866.38,True,0,,
2024-06-03 21:20:00.001,,4.38,63.68,493.42,146.65,9.24,9.49,1.54,374.39,381.32,361.45,368.95,361.8,352.83,388.79,72.75,359.96,341.94,297.66,120.16,906.28,True,0,,
2024-06-03 21:40:00.001,,4.38,63.68,493.42,147.18,9.15,9.41,1.67,366.63,364.84,341.7,362.96,339.63,345.61,330.39,200.0,355.64,299.08,296.21,123.46,744.6,True,0,,
2024-06-03 22:00:00.001,,4.38,63.68,493.43,147.77,9.19,9.45,1.64,370.28,370.27,360.82,364.24,352.47,351.13,340.52,33.39,359.78,336.25,293.88,144.5,847.09,True,0,,
2024-06-03 22:20:00.001,,4.38,63.68,493.6,149.98,9.25,9.54,1.67,369.81,370.04,362.43,362.73,350.65,350.75,346.92,23.72,359.27,355.36,295.19,177.33,834.11,True,0,,
2024-06-03 22:40:00.001,,4.38,63.68,493.85,153.08,9.22,9.5,1.66,370.47,369.77,361.89,361.47,347.57,350.53,350.73,0.94,359.54,365.48,293.44,199.03,835.62,True,0,,
2024-06-03 23:00:00.001,,4.13,64.17,494.09,160.2,9.21,9.49,1.67,369.97,370.89,362.35,367.68,350.84,349.72,350.2,0.9,358.5,340.5,292.63,227.54,789.25,True,0,,
2024-06-03 23:20:00.001,,4.13,64.17,494.17,168.44,9.21,9.49,1.65,370.38,370.42,362.41,363.84,351.06,350.44,350.56,1.82,359.23,246.53,296.66,262.19,742.8,True,0,,
2024-06-03 23:40:00.001,,4.13,64.17,494.17,170.0,9.17,9.44,1.64,369.94,370.16,352.17,359.49,349.77,349.77,348.01,1.52,358.54,213.5,317.92,278.21,719.28,True,0,,
2024-06-04 00:00:00.001,,4.13,64.17,494.17,170.0,9.12,9.38,1.6,369.83,368.8,345.82,334.52,347.88,349.68,347.84,0.07,356.29,230.14,355.89,311.85,604.34,True,0,,
2024-06-04 00:20:00.001,,4.13,64.17,494.17,170.0,9.13,9.42,1.55,369.89,370.22,364.4,359.75,349.45,349.56,356.16,0.15,342.71,127.23,366.09,324.11,538.63,True,0,,
2024-06-04 00:40:00.001,,4.13,64.17,494.17,170.0,9.32,9.65,1.44,370.24,372.78,361.69,354.85,351.42,350.3,347.04,0.23,324.0,29.97,349.51,331.82,494.54,True,0,,
2024-06-04 01:00:00.001,,2.84,63.65,493.94,170.0,9.2,9.49,1.45,369.0,369.98,356.9,367.42,354.86,350.86,354.51,21.5,318.75,17.59,336.57,331.2,500.6,True,0,,
2024-06-04 01:20:00.001,,2.84,63.65,493.05,169.87,9.21,9.49,1.55,370.05,368.6,360.95,366.21,348.24,348.11,350.14,1.64,360.6,18.21,359.28,331.73,562.11,True,0,,
2024-06-04 01:40:00.001,,2.84,63.65,492.12,169.55,9.32,9.64,1.63,368.33,369.69,341.62,353.21,347.88,349.57,344.17,22.44,360.18,28.27,394.87,332.66,666.67,True,0,,
2024-06-04 02:00:00.001,,2.84,63.65,491.42,169.23,9.27,9.55,1.61,370.19,370.54,359.33,356.64,352.22,351.13,353.36,11.24,359.37,315.69,305.41,338.09,770.54,True,0,,
2024-06-04 02:20:00.001,,2.84,63.65,491.38,165.48,9.15,9.42,1.61,370.66,370.55,348.39,347.42,349.22,349.36,348.49,0.26,358.18,327.82,295.58,336.2,689.57,True,0,,
2024-06-04 02:40:00.001,,2.84,63.65,491.38,156.9,9.14,9.42,1.61,369.62,369.82,342.16,338.31,350.57,350.96,349.5,0.55,359.46,254.28,305.48,335.86,655.25,True,0,,
2024-06-04 03:00:00.001,,2.32,64.08,491.53,149.94,9.21,9.5,1.61,369.74,370.39,355.84,350.03,351.87,349.41,350.64,0.97,360.78,213.82,312.4,326.03,629.4,True,0,,
2024-06-04 03:20:00.001,,2.32,64.08,492.13,149.32,9.26,9.56,1.62,370.75,370.33,369.61,364.62,348.26,349.52,355.29,1.39,360.8,232.07,342.04,319.87,658.22,True,0,,
2024-06-04 03:40:00.001,,2.32,64.08,492.76,149.32,9.25,9.55,1.61,369.81,370.32,351.83,363.06,348.57,350.05,347.56,9.26,360.22,250.81,361.02,332.29,676.68,True,0,,
2024-06-04 04:00:00.001,,2.32,64.08,493.23,149.11,9.23,9.52,1.6,369.77,369.94,364.66,365.57,353.07,351.42,352.59,0.07,358.85,245.44,364.96,324.01,679.64,True,0,,
2024-06-04 04:20:00.001,,2.32,64.08,493.26,148.11,9.17,9.44,1.62,370.61,369.79,357.32,360.64,347.58,348.92,346.84,0.35,359.76,249.8,367.73,322.67,675.05,True,0,,
2024-06-04 04:40:00.001,,2.32,64.08,493.26,147.03,9.17,9.45,1.61,369.97,369.83,361.49,366.38,352.71,350.81,351.58,0.07,359.6,246.28,377.51,323.12,642.12,True,0,,
2024-06-04 05:00:00.001,,2.02,64.32,493.26,146.43,9.21,9.5,1.62,372.41,372.59,366.01,365.66,350.2,350.52,349.5,0.23,360.13,238.44,365.51,330.43,676.95,True,0,,
2024-06-04 05:20:00.001,,2.02,64.32,493.26,147.61,9.23,9.52,1.62,368.11,367.49,346.47,362.03,348.03,349.13,347.87,21.85,360.16,245.85,225.35,332.67,637.41,True,0,,
2024-06-04 05:40:00.001,,2.02,64.32,493.26,148.97,9.22,9.5,1.62,369.2,371.79,367.82,363.52,351.6,350.43,354.64,0.44,359.03,210.56,283.27,326.76,606.16,True,0,,
2024-06-04 06:00:00.001,,2.02,64.32,493.23,150.07,9.2,9.49,1.62,370.07,370.07,356.48,364.48,350.51,350.7,349.61,0.37,359.8,223.51,345.31,331.59,601.01,True,0,,
2024-06-04 06:20:00.001,,2.02,64.32,493.14,150.17,9.2,9.47,1.62,368.56,369.99,360.22,360.13,350.87,349.26,357.78,0.1,360.68,210.45,383.57,332.12,595.83,True,0,,
2024-06-04 06:40:00.001,,2.02,64.32,493.03,150.17,9.2,9.48,1.59,363.41,367.14,365.91,355.5,346.57,348.82,360.67,1.51,358.46,230.99,313.33,334.33,625.12,True,0,,
2024-06-04 07:00:00.001,,2.43,64.21,492.95,150.17,9.17,9.45,1.62,358.34,371.08,324.06,337.87,346.72,349.92,331.61,14.13,357.17,230.07,257.56,334.34,564.81,True,0,,
2024-06-04 07:20:00.001,,2.43,64.21,492.95,150.17,9.2,9.49,1.59,353.46,371.34,279.21,322.66,352.95,350.49,339.73,2.12,356.27,252.99,332.46,338.85,553.16,True,0,,
2024-06-04 07:40:00.001,,2.43,64.21,492.95,150.17,9.24,9.53,1.59,348.51,369.49,274.36,272.19,345.78,348.79,331.88,1.81,358.57,269.76,346.88,339.84,572.61,True,0,,
2024-06-04 08:00:00.001,,2.43,64.21,492.95,149.83,9.27,9.57,1.56,343.49,373.98,253.94,377.57,355.19,352.29,332.27,1.5,342.28,271.16,358.14,342.8,532.43,True,0,,
2024-06-04 08:20:00.001,,2.43,64.21,492.95,148.21,9.25,9.51,1.52,337.73,366.43,355.2,101.15,346.42,347.64,274.47,1.19,349.16,27.06,358.91,344.09,566.36,True,0,,
2024-06-04 08:40:00.001,,2.43,64.21,492.95,146.46,9.22,9.46,1.55,333.53,371.61,379.35,0.0,355.48,349.21,348.46,0.88,356.72,15.86,360.18,347.71,567.62,True,0,,
2024-06-04 09:00:00.001,,2.23,64.28,492.95,145.0,9.24,9.51,1.6,332.86,363.12,308.57,50.45,335.99,349.53,356.43,0.58,333.94,19.23,359.76,348.99,566.4,True,0,,
2024-06-04 09:20:00.001,,2.23,64.28,492.95,144.43,9.21,9.49,1.31,352.4,363.73,243.21,118.81,359.72,357.39,347.69,0.27,341.28,13.48,352.3,348.37,501.88,True,0,,
2024-06-04 09:40:00.001,,2.23,64.28,492.95,143.92,8.76,9.06,1.16,175.51,242.71,125.68,164.35,227.62,125.01,280.36,8.64,253.14,6.19,319.42,113.46,503.07,True,-1,,
2024-06-04 10:00:00.001,,2.23,64.28,492.95,143.75,8.79,8.69,1.16,205.64,193.77,0.47,17.99,155.46,84.05,100.92,0.17,59.85,11.88,244.56,0.23,386.57,False,1,,
2024-06-04 10:20:00.001,,2.23,64.28,492.95,143.75,9.53,7.88,1.16,222.9,202.07,0.0,2.64,167.6,104.65,14.61,0.18,54.4,16.63,220.73,0.93,6.98,False,1,,
2024-06-04 10:40:00.001,,2.23,64.28,493.14,143.78,9.46,7.86,1.16,216.62,194.22,0.0,7.78,167.22,113.23,13.82,0.09,43.32,15.46,127.33,0.0,6.88,False,1,,
2024-06-04 11:00:00.001,,2.23,64.28,493.89,144.87,9.43,7.86,1.16,220.64,198.03,0.0,4.71,168.02,117.1,15.45,1.4,69.81,0.0,1.96,0.05,6.78,False,1,,
2024-06-04 11:20:00.001,,2.23,64.28,494.69,146.52,9.41,7.85,1.16,127.22,196.26,0.0,2.78,159.08,123.72,8.38,0.81,81.83,12.76,9.71,0.04,185.54,False,1,,
2024-06-04 11:40:00.001,,2.23,64.28,495.32,148.15,8.92,8.04,1.32,172.81,231.05,18.52,87.25,230.7,107.3,144.74,2.45,81.56,12.4,17.66,0.21,554.73,True,1,,
2024-06-04 12:00:00.001,,2.23,64.28,495.47,148.71,9.37,9.27,1.52,373.7,365.07,345.74,326.79,376.91,341.36,363.97,197.6,237.97,12.89,31.43,0.13,751.23,True,0,,
2024-06-04 12:20:00.001,,2.23,64.28,495.58,148.71,9.47,9.4,1.57,360.39,329.19,238.95,242.72,345.57,351.15,334.19,1.31,343.02,87.45,182.77,0.3,610.06,True,0,,
2024-06-04 12:40:00.001,,2.23,64.28,495.67,148.71,9.48,9.35,1.55,358.82,373.34,308.99,241.8,367.41,352.62,355.21,4.59,390.59,371.4,159.42,2.09,854.48,True,0,,
2024-06-04 13:00:00.001,,2.23,64.28,495.67,148.71,9.5,9.32,1.6,349.36,348.24,339.64,345.96,340.51,347.47,345.48,64.2,318.27,359.5,103.17,221.84,952.06,True,0,,
2024-06-04 13:20:00.001,,2.23,64.28,495.67,148.71,9.48,9.28,1.67,346.36,343.21,346.77,340.3,353.75,350.35,366.06,13.5,333.59,358.91,273.94,226.05,827.41,True,0,,
2024-06-04 13:40:00.001,,2.23,64.28,495.67,148.71,9.51,9.31,1.69,342.24,353.87,364.45,348.48,350.86,350.71,343.58,0.7,341.67,360.44,248.0,202.86,833.51,True,0,,
2024-06-04 14:00:00.001,,2.23,64.28,495.67,148.71,9.51,9.31,1.66,337.5,345.8,365.88,346.07,357.26,352.04,361.33,21.12,341.69,365.64,263.69,218.25,914.14,True,0,,
2024-06-04 14:20:00.001,,2.23,64.28,495.67,148.71,9.49,9.3,1.67,331.92,343.7,360.94,346.17,348.48,349.86,338.61,28.72,342.94,358.77,279.01,248.64,914.48,True,0,,
2024-06-04 14:40:00.001,,2.23,64.28,495.65,148.71,9.51,9.32,1.65,326.66,337.0,356.35,343.18,344.89,349.26,339.58,25.8,344.86,353.11,280.72,258.56,850.96,True,0,,
2024-06-04 15:00:00.001,,2.68,63.47,495.57,148.71,9.5,9.28,1.65,321.61,333.43,356.77,344.04,350.76,348.99,357.03,1.54,347.45,362.79,296.71,258.91,813.28,True,0,,
2024-06-04 15:20:00.001,,2.68,63.47,495.46,148.71,9.5,9.29,1.64,316.98,335.2,364.48,344.69,351.35,350.7,354.29,0.87,348.58,350.4,324.86,255.4,784.85,True,0,,
2024-06-04 15:40:00.001,,2.68,63.47,495.44,148.71,9.52,9.31,1.65,311.0,335.41,352.22,344.64,350.01,348.78,346.76,1.91,351.51,368.64,354.64,261.2,769.47,True,0,,
2024-06-04 16:00:00.001,,2.68,63.47,495.66,148.71,9.5,9.29,1.66,306.82,336.63,362.05,344.37,348.15,349.39,351.15,0.07,354.74,352.56,341.59,290.38,759.94,True,0,,
2024-06-04 16:20:00.001,,2.68,63.47,495.67,148.71,9.51,9.28,1.65,303.41,351.33,363.65,345.84,357.13,351.63,350.47,0.1,358.16,369.04,340.49,349.12,790.13,True,0,,
2024-06-04 16:40:00.001,,2.68,63.47,495.67,148.71,9.52,9.3,1.64,299.45,353.94,356.86,345.05,346.1,348.09,346.45,0.1,357.97,360.41,336.81,226.33,797.16,True,0,,
2024-06-04 17:00:00.001,,2.05,64.72,495.67,148.71,9.53,9.32,1.62,299.02,359.66,359.74,346.11,352.84,351.77,351.73,0.15,360.2,348.44,330.36,126.99,740.4,True,0,,
2024-06-04 17:20:00.001,,2.05,64.72,495.67,148.71,9.49,9.27,1.62,304.05,371.41,361.79,344.92,354.87,348.87,357.81,0.61,359.84,369.92,325.32,73.34,780.83,True,0,,
2024-06-04 17:40:00.001,,2.05,64.72,495.67,148.71,9.5,9.3,1.61,309.62,363.75,360.64,347.3,351.79,351.62,353.78,18.74,360.44,360.32,320.49,27.24,824.03,True,0,,
2024-06-04 18:00:00.001,,2.05,64.72,495.67,148.71,9.49,9.29,1.64,324.08,372.62,362.77,344.91,350.4,350.14,345.12,43.6,359.99,363.77,317.47,20.2,872.98,True,0,,
2024-06-04 18:20:00.001,,2.05,64.72,496.25,149.28,9.57,9.39,1.6,337.3,345.43,323.77,338.97,337.33,347.53,334.45,75.78,359.34,359.81,308.4,116.75,828.53,True,0,,
2024-06-04 18:40:00.001,,2.05,64.72,497.78,150.21,9.45,9.27,1.61,351.29,379.26,372.73,365.18,358.52,351.24,375.62,57.5,360.32,354.2,316.57,211.11,802.3,True,0,,
2024-06-04 19:00:00.001,,3.11,63.77,499.24,150.97,9.47,9.29,1.63,364.06,369.69,355.18,362.8,348.45,348.89,339.84,76.2,361.03,368.26,348.88,228.49,836.2,True,0,,
2024-06-04 19:20:00.001,,3.11,63.77,499.58,151.04,9.49,9.3,1.62,370.54,369.79,364.68,364.6,350.33,350.51,350.84,34.87,358.45,354.09,312.53,202.9,855.26,True,0,,
2024-06-04 19:40:00.001,,3.11,63.77,499.58,151.04,9.51,9.31,1.64,370.38,370.2,356.52,364.37,350.1,349.76,345.97,37.0,360.96,359.22,329.83,205.73,856.0,True,0,,
2024-06-04 20:00:00.001,,3.11,63.77,499.58,151.04,9.51,9.33,1.65,369.4,369.68,359.0,363.54,350.21,350.42,351.49,50.77,359.84,362.65,359.32,215.66,880.97,True,0,,
2024-06-04 20:20:00.001,,3.11,63.77,499.58,151.04,9.5,9.31,1.64,369.48,369.7,364.95,363.22,349.16,349.5,352.17,93.9,360.21,361.09,359.59,219.37,882.56,True,0,,
2024-06-04 20:40:00.001,,3.11,63.77,499.58,151.37,9.57,9.38,1.59,370.12,370.81,360.99,364.64,349.18,350.36,354.2,65.31,360.24,349.81,356.86,213.64,792.91,True,0,,
2024-06-04 21:00:00.001,,2.11,63.57,499.58,153.18,9.58,9.4,1.52,370.26,371.04,360.59,366.47,357.57,350.99,360.98,155.49,360.38,339.99,352.37,193.42,750.29,True,0,,
2024-06-04 21:20:00.001,,2.11,63.57,499.58,155.16,9.5,9.32,1.54,371.47,388.92,370.84,378.0,373.89,352.76,374.27,286.84,366.05,389.32,360.07,203.23,949.17,True,0,,
2024-06-04 21:40:00.001,,2.11,63.57,499.58,158.19,9.54,9.39,1.59,368.41,360.63,339.95,349.91,324.64,345.71,361.13,333.41,354.21,376.76,343.82,157.58,1031.94,True,0,,
2024-06-04 22:00:00.001,,2.11,63.57,499.58,164.93,9.53,9.36,1.57,371.28,373.95,370.42,356.59,366.33,352.44,364.43,267.67,360.36,408.48,347.07,208.54,985.43,True,0,,
2024-06-04 22:20:00.001,,2.11,63.57,499.45,169.83,9.48,9.33,1.59,369.48,368.27,359.51,348.13,345.53,348.85,347.03,337.57,360.23,409.39,345.32,254.71,999.47,True,0,,
2024-06-04 22:40:00.001,,2.11,63.57,497.17,170.0,9.5,9.33,1.61,369.7,368.46,359.23,350.38,346.7,349.62,354.43,348.03,360.21,409.79,344.41,315.94,1037.52,True,0,,
2024-06-04 23:00:00.001,,2.04,65.31,494.12,169.93,9.54,9.38,1.6,369.66,369.96,347.97,350.14,341.17,348.67,331.94,220.78,359.1,409.67,337.94,324.73,986.19,True,0,,
2024-06-04 23:20:00.001,,2.04,65.31,492.0,168.57,9.57,9.39,1.54,370.56,375.21,371.68,353.18,365.86,351.81,370.42,209.73,360.37,409.41,334.58,315.53,949.87,True,0,,
2024-06-04 23:40:00.001,,2.04,65.31,491.92,166.48,9.52,9.36,1.55,369.88,365.17,360.04,348.48,345.33,348.55,350.38,340.78,360.77,409.16,333.35,315.32,978.27,True,0,,
2024-06-05 00:00:00.001,,2.04,65.31,491.92,159.74,9.48,9.32,1.56,370.04,369.57,357.66,363.76,358.55,350.09,378.55,344.68,358.77,408.9,331.53,339.3,1006.27,True,0,,
2024-06-05 00:20:00.001,,2.04,65.31,491.92,152.05,9.51,9.34,1.54,370.68,369.94,362.14,366.08,343.67,349.6,332.07,288.68,360.76,408.65,329.11,334.24,956.43,True,0,,
2024-06-05 00:40:00.001,,2.04,65.31,491.92,150.75,9.54,9.38,1.48,370.3,392.42,363.09,368.71,361.24,350.4,382.11,350.47,360.34,408.39,328.49,313.92,944.67,True,0,,
2024-06-05 01:00:00.001,,2.84,65.29,491.92,150.75,9.47,9.31,1.49,368.24,398.01,358.08,363.27,353.36,349.26,387.93,350.16,359.26,408.14,328.44,353.95,970.86,True,0,,
2024-06-05 01:20:00.001,,2.84,65.29,491.92,150.51,9.42,9.26,1.51,369.15,372.61,355.41,361.06,345.61,348.62,392.3,348.64,359.97,407.88,330.75,349.52,975.63,True,0,,
2024-06-05 01:40:00.001,,2.84,65.29,492.02,149.99,9.51,9.33,1.48,371.02,367.22,363.06,367.89,346.62,350.23,349.04,335.45,360.07,407.63,331.53,330.53,942.02,True,0,,
2024-06-05 02:00:00.001,,2.84,65.29,494.26,149.5,9.55,9.39,1.4,371.87,403.85,362.68,365.46,357.32,349.95,387.69,352.43,364.51,407.38,333.87,325.33,917.99,True,0,,
2024-06-05 02:20:00.001,,2.84,65.29,497.39,149.38,9.57,9.38,1.25,365.12,371.77,359.23,358.98,360.41,317.15,394.02,314.12,323.22,407.12,338.32,359.91,914.61,True,0,,
2024-06-05 02:40:00.001,,2.84,65.29,499.67,149.34,8.18,7.89,1.16,166.81,229.42,38.43,70.85,211.04,126.93,147.11,51.35,80.08,271.1,136.7,98.79,37.47,False,1,,
2024-06-05 03:00:00.001,,2.15,64.99,499.79,149.63,8.03,7.77,1.16,169.14,210.22,0.0,4.17,149.06,72.68,11.65,0.0,50.39,53.24,1.53,0.0,6.61,False,1,,
2024-06-05 03:20:00.001,,2.15,64.99,499.8,150.36,7.96,7.72,1.16,239.69,213.49,0.04,4.63,146.9,88.85,13.72,0.0,102.91,52.65,1.47,0.0,6.71,False,1,,
2024-06-05 03:40:00.001,,2.15,64.99,499.79,151.06,7.94,7.7,1.16,219.84,211.29,0.0,5.81,142.04,91.45,14.47,0.0,136.41,52.59,1.4,1.65,6.63,False,1,,
2024-06-05 04:00:00.001,,2.15,64.99,499.77,151.42,7.94,7.69,1.16,208.96,200.91,0.17,9.11,147.13,76.41,11.84,0.0,135.07,52.87,1.33,17.31,6.52,False,1,,
2024-06-05 04:20:00.001,,2.15,64.99,499.76,151.7,7.93,7.69,1.16,201.5,211.84,0.84,8.9,145.66,73.22,14.26,0.0,137.74,51.58,1.26,4.96,6.59,False,1,,
2024-06-05 04:40:00.001,,2.15,64.99,499.77,151.97,7.93,7.67,1.16,237.82,201.05,0.56,2.78,144.3,84.88,14.15,0.0,138.71,52.82,1.2,1.12,6.94,False,1,,
2024-06-05 05:00:00.001,,2.15,64.99,499.79,152.22,7.93,7.66,1.16,138.32,204.88,0.08,3.98,143.89,85.46,12.74,0.0,149.78,53.43,1.13,0.0,7.23,False,1,,
2024-06-05 05:20:00.001,,2.15,64.99,499.8,152.45,7.92,7.65,1.16,220.51,208.57,0.37,7.61,145.19,84.95,15.97,0.0,136.26,52.42,1.06,0.0,7.01,False,1,,
2024-06-05 05:40:00.001,,2.15,64.99,499.8,152.5,7.92,7.65,1.16,193.33,219.97,0.0,5.41,143.01,93.61,11.04,0.0,143.12,53.21,0.99,0.0,6.66,False,1,,
2024-06-05 06:00:00.001,,2.15,64.99,499.8,152.5,7.92,7.65,1.16,181.86,230.88,0.29,6.64,143.47,84.15,12.31,0.0,139.29,54.0,0.92,0.08,6.49,False,1,,
2024-06-05 06:20:00.001,,2.15,64.99,499.8,152.5,7.91,7.64,1.16,183.37,215.61,2.88,4.99,146.81,84.2,14.84,0.0,139.36,55.78,0.86,0.0,6.58,False,1,,
2024-06-05 06:40:00.001,,2.15,64.99,499.8,152.5,7.91,7.64,1.16,134.81,215.79,0.59,6.33,145.8,96.54,14.54,0.0,145.52,57.41,0.79,0.22,6.68,False,1,,
