intervalo_2h,conc_fe_media,param_dosagem_amido_media,dosagem_amina_conc_magnetica_media,ph_flotacao_linha01_media,ph_flotacao_linha02_media,densidade_alimentacao_flotacao_media,nivel_celula_li640101_media,TO_LI6401_02_media,nivel_celula_li640201_media,nivel_celula_li640202_media,nivel_celula_li641101_media,nivel_celula_li641102_media,nivel_celula_li641201_media,nivel_celula_li641202_media,nivel_celula_li642101_media,nivel_celula_li642201_media,nivel_celula_li643101_media,nivel_celula_li643201_media,vazao_alimentacao_flotacao_media,conc_fe_mediana,param_dosagem_amido_mediana,dosagem_amina_conc_magnetica_mediana,ph_flotacao_linha01_mediana,ph_flotacao_linha02_mediana,densidade_alimentacao_flotacao_mediana,nivel_celula_li640101_mediana,TO_LI6401_02_mediana,nivel_celula_li640201_mediana,nivel_celula_li640202_mediana,nivel_celula_li641101_mediana,nivel_celula_li641102_mediana,nivel_celula_li641201_mediana,nivel_celula_li641202_mediana,nivel_celula_li642101_mediana,nivel_celula_li642201_mediana,nivel_celula_li643101_mediana,nivel_celula_li643201_mediana,vazao_alimentacao_flotacao_mediana,conc_fe_q1,param_dosagem_amido_q1,dosagem_amina_conc_magnetica_q1,ph_flotacao_linha01_q1,ph_flotacao_linha02_q1,densidade_alimentacao_flotacao_q1,nivel_celula_li640101_q1,TO_LI6401_02_q1,nivel_celula_li640201_q1,nivel_celula_li640202_q1,nivel_celula_li641101_q1,nivel_celula_li641102_q1,nivel_celula_li641201_q1,nivel_celula_li641202_q1,nivel_celula_li642101_q1,nivel_celula_li642201_q1,nivel_celula_li643101_q1,nivel_celula_li643201_q1,vazao_alimentacao_flotacao_q1,conc_fe_q3,param_dosagem_amido_q3,dosagem_amina_conc_magnetica_q3,ph_flotacao_linha01_q3,ph_flotacao_linha02_q3,densidade_alimentacao_flotacao_q3,nivel_celula_li640101_q3,TO_LI6401_02_q3,nivel_celula_li640201_q3,nivel_celula_li640202_q3,nivel_celula_li641101_q3,nivel_celula_li641102_q3,nivel_celula_li641201_q3,nivel_celula_li641202_q3,nivel_celula_li642101_q3,nivel_celula_li642201_q3,nivel_celula_li643101_q3,nivel_celula_li643201_q3,vazao_alimentacao_flotacao_q3,conc_fe_n,param_dosagem_amido_n,dosagem_amina_conc_magnetica_n,ph_flotacao_linha01_n,ph_flotacao_linha02_n,densidade_alimentacao_flotacao_n,nivel_celula_li640101_n,TO_LI6401_02_n,nivel_celula_li640201_n,nivel_celula_li640202_n,nivel_celula_li641101_n,nivel_celula_li641102_n,nivel_celula_li641201_n,nivel_celula_li641202_n,nivel_celula_li642101_n,nivel_celula_li642201_n,nivel_celula_li643101_n,nivel_celula_li643201_n,vazao_alimentacao_flotacao_n,conc_silica_laudo
2024-02-04 00:00:00,65.02,496.8666666666666,138.71166666666667,9.491666666666667,0.0,1.6416666666666666,369.98333333333335,369.52666666666664,302.81166666666667,373.6383333333333,349.8183333333333,349.1483333333333,321.93,11.898333333333333,360.1266666666667,358.2683333333334,360.06,353.77666666666664,677.1116666666667,65.02000000000001,496.88,138.21,9.495000000000001,0.0,1.64,369.88,369.18,297.75,370.08,349.22,349.21000000000004,351.345,11.844999999999999,360.09000000000003,357.505,360.01,354.145,673.095,64.7,496.84,138.21,9.49,0.0,1.64,369.31500000000005,368.8375,294.275,365.885,348.515,347.8525,349.4325,11.385,360.0,355.09749999999997,359.945,348.7925,662.2875,65.34,496.89,138.91500000000002,9.5075,0.0,1.64,370.16,369.5075,312.72249999999997,382.0375,349.8275,350.23,352.125,12.372499999999999,360.2625,363.19,360.14250000000004,358.62,691.7774999999999,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1.25
2024-02-04 02:00:00,64.79,496.895,141.41333333333333,9.49,0.0,1.6433333333333333,370.18333333333334,370.0183333333334,322.81166666666667,349.0416666666667,349.60999999999996,348.86833333333334,343.9983333333333,12.303333333333333,359.805,360.385,360.0133333333333,360.1816666666667,716.0883333333333,64.78999999999999,496.9,141.42,9.49,0.0,1.64,370.22,370.055,323.48,349.96500000000003,349.185,348.625,348.4,12.135000000000002,359.73,360.095,359.96000000000004,358.91499999999996,711.9200000000001,64.7,496.9,141.42,9.49,0.0,1.64,369.5725,369.1875,321.2025,329.4925,348.0525,348.35,343.64,12.0275,359.2025,357.325,359.8,358.1225,709.73,64.88,496.9,141.42,9.49,0.0,1.6475,370.905,370.78,328.1275,370.97749999999996,350.25,349.5225,352.3875,12.49,361.27750000000003,360.7275,360.28499999999997,360.51,720.05,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1.32
2024-02-04 04:00:00,64.99499999999999,496.6016666666667,135.955,9.501666666666667,0.0,1.6499999999999997,369.945,360.47333333333336,326.2916666666667,361.35833333333335,347.68333333333334,348.615,340.625,12.836666666666666,359.68833333333333,360.5833333333333,359.7616666666667,358.78833333333336,703.5450000000001,64.995,496.6,135.0,9.495000000000001,0.0,1.65,370.04,362.885,316.54,358.84000000000003,353.25,349.935,346.1,12.895,359.445,359.90999999999997,359.775,359.755,697.48,64.88,496.5925,135.0,9.49,0.0,1.65,369.405,349.725,309.5575,334.235,346.855,348.22249999999997,344.37,12.78,359.16999999999996,356.90999999999997,359.5225,355.1425,695.775,65.11,496.6,135.35999999999999,9.5075,0.0,1.65,370.71250000000003,370.9,347.5525,384.2925,358.175,350.515,349.1425,13.055,360.3125,363.9,359.9675,361.735,699.995,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1.91
2024-02-04 06:00:00,64.655,496.5466666666667,135.0,9.513333333333334,0.0,1.6483333333333332,369.8666666666666,341.99666666666667,317.03833333333336,388.99500000000006,350.72333333333336,347.65000000000003,306.1766666666667,12.875,355.7483333333333,364.9583333333333,359.095,265.49333333333334,611.84,64.655,496.55,135.0,9.51,0.0,1.65,370.155,341.28,305.15999999999997,389.145,351.48,347.44,338.03999999999996,12.915,359.145,367.37,359.135,306.57,618.435,64.2,496.5425,135.0,9.467500000000001,0.0,1.6424999999999998,369.46000000000004,323.6275,284.0475,371.56,347.745,346.0,324.13,12.5625,352.305,350.865,358.355,252.2425,605.2875,65.11,496.55,135.0,9.5375,0.0,1.6575,370.58750000000003,359.3225,352.8825,405.905,352.1775,348.5425,347.4125,13.2375,359.29499999999996,382.855,359.6675,309.0725,629.13,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1.63
2024-02-04 08:00:00,64.53,496.535,143.53,9.503333333333332,0.0,1.6533333333333333,369.8533333333333,360.8016666666667,294.84,369.5,348.93833333333333,342.32166666666666,273.9683333333333,11.871666666666668,358.1766666666667,364.83,357.57166666666666,334.6016666666667,644.1766666666666,64.53,496.545,145.92000000000002,9.504999999999999,0.0,1.65,370.19,367.90999999999997,294.485,369.775,349.34000000000003,346.055,318.34000000000003,12.19,359.80499999999995,370.475,359.19,338.545,636.135,64.2,496.525,141.1225,9.4925,0.0,1.65,369.7575,326.7675,288.66249999999997,368.275,345.98,336.1175,200.26500000000001,10.9925,359.28249999999997,349.205,358.88,334.5,632.6275,64.86,496.55,146.96,9.5175,0.0,1.6575,370.3225,391.96,301.4475,373.14250000000004,350.975,347.46500000000003,350.0375,12.6225,359.93,381.7925,359.365,339.7025,652.3175,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1.51
2024-02-04 10:00:00,64.38,495.14000000000004,140.69333333333336,9.501666666666667,0.0,1.6566666666666665,370.37166666666667,349.9983333333333,318.53666666666663,367.7283333333333,351.21166666666664,335.24833333333333,347.89000000000004,11.571666666666667,350.21333333333337,360.4816666666666,349.9633333333333,284.2233333333333,664.1,64.38,495.9,139.965,9.5,0.0,1.66,370.21500000000003,361.195,321.59,366.88,351.185,341.90999999999997,348.14,11.685,350.57,360.575,350.095,284.99,678.97,63.9,494.02500000000003,137.78,9.4925,0.0,1.6524999999999999,369.64250000000004,327.96000000000004,316.45,365.09250000000003,344.63,322.76,344.43,11.3,348.7125,359.685,349.825,250.6375,643.5125,64.86,496.5375,143.275,9.515,0.0,1.66,370.945,366.66499999999996,326.61749999999995,373.6775,362.5775,349.075,353.3125,12.129999999999999,351.475,361.0075,350.1775,318.24,685.3050000000001,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1.52
2024-02-04 12:00:00,63.845,492.1366666666666,135.30666666666664,9.485,0.0,1.6666666666666667,370.00666666666666,364.795,358.20166666666665,370.7583333333334,350.56333333333333,343.06166666666667,348.5333333333333,11.708333333333334,350.035,359.165,349.7683333333334,270.30333333333334,718.7816666666668,63.845,492.27,135.29,9.49,0.0,1.67,369.34000000000003,368.51,368.845,370.72,350.20500000000004,348.99,349.925,11.675,350.08000000000004,359.36,349.81500000000005,275.855,743.685,63.79,492.1725,135.29,9.4825,0.0,1.6624999999999999,369.165,366.4225,349.3275,369.2625,349.87,348.0025,349.26250000000005,11.612499999999999,348.6075,356.6575,349.21750000000003,256.9925,725.9375,63.9,492.27,135.305,9.4975,0.0,1.67,370.7675,369.1125,373.28,371.4275,352.1,349.6775,351.0525,11.8275,351.6875,361.9725,350.06,279.9575,752.3575000000001,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2.69
2024-02-04 14:00:00,63.5,490.88166666666666,135.545,9.506666666666666,0.0,1.6683333333333332,370.22166666666664,370.10999999999996,370.7366666666667,370.1116666666667,350.01500000000004,336.25500000000005,319.19,11.573333333333332,350.3833333333334,360.76,350.07666666666665,203.26666666666665,769.6983333333333,63.5,490.85,135.58,9.51,0.0,1.67,370.38,369.69,372.48,370.015,349.175,337.20500000000004,335.875,11.585,349.805,360.655,349.765,196.98000000000002,771.775,63.21,490.85,135.54250000000002,9.5025,0.0,1.67,369.76,367.9,368.14,369.6925,347.0775,335.415,302.35249999999996,11.317499999999999,349.55,355.71750000000003,349.34499999999997,181.97,762.305,63.79,490.85,135.58,9.51,0.0,1.67,371.0675,373.31,374.5025,371.10249999999996,351.0325,338.665,349.40999999999997,11.942499999999999,350.51,364.2575,350.3575,223.9975,773.0625,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3.19
2024-02-04 16:00:00,63.155,490.855,142.41333333333333,9.508333333333333,0.0,1.6683333333333332,369.9166666666667,370.40166666666664,369.445,370.02,351.45,340.07166666666666,350.7266666666667,11.473333333333334,350.145,374.9683333333333,349.8283333333333,295.90000000000003,810.6133333333333,63.155,490.85,141.595,9.51,0.0,1.67,369.97,370.63,370.045,370.16999999999996,351.21000000000004,339.46500000000003,351.34000000000003,11.454999999999998,350.17,367.155,349.78499999999997,287.39,809.1949999999999,63.1,490.85,137.95749999999998,9.51,0.0,1.67,369.7125,369.6275,367.8775,368.99,350.46500000000003,339.2325,349.825,11.362499999999999,350.0725,363.34499999999997,349.63,273.145,801.145,63.21,490.85,145.9675,9.51,0.0,1.67,370.40000000000003,370.85249999999996,370.87,371.32,352.27750000000003,339.52500000000003,352.045,11.8925,350.425,390.0075,350.0225,316.395,818.985,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2.74
2024-02-04 18:00:00,63.1,490.9916666666666,167.965,9.496666666666668,0.0,1.6633333333333333,369.8516666666667,369.64000000000004,344.31333333333333,369.6166666666666,348.96333333333337,340.225,349.72166666666664,11.811666666666667,349.49666666666667,402.595,350.1566666666667,287.48333333333335,742.1266666666667,63.1,491.005,169.995,9.5,0.0,1.66,369.955,370.32000000000005,345.075,369.61,349.43,340.425,350.91499999999996,11.83,349.71500000000003,404.065,350.28499999999997,275.935,739.615,63.1,490.975,168.73000000000002,9.485,0.0,1.66,369.31,368.46500000000003,338.855,368.8175,347.105,337.0375,348.1275,11.605,348.7175,402.15999999999997,349.8125,268.3925,731.4225,63.1,491.02,170.0,9.5075,0.0,1.6675,370.48,371.64250000000004,350.71000000000004,370.815,350.9225,344.38250000000005,351.82,11.965,350.135,405.64,350.465,303.555,745.3175,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1.55
2024-02-04 20:00:00,63.445,491.02,159.83166666666668,9.536666666666667,0.0,1.6116666666666666,370.5783333333334,359.2166666666667,346.4166666666667,369.75333333333333,349.86999999999995,338.30333333333334,349.44,11.561666666666667,351.0683333333333,406.97333333333336,350.00666666666666,291.24,705.555,63.445,491.02,162.35500000000002,9.51,0.0,1.66,370.14,369.33000000000004,357.69500000000005,370.37,349.705,344.795,349.49,11.495000000000001,350.41499999999996,408.98,350.03499999999997,278.365,751.845,63.1,491.02,153.8775,9.5,0.0,1.6375,370.0825,345.89750000000004,339.40250000000003,370.01,349.0275,342.865,347.9975,11.337499999999999,350.1125,408.525,349.7925,271.7925,685.5174999999999,63.79,491.02,166.9175,9.5425,0.0,1.66,371.285,370.7575,358.5575,370.79,353.69,347.715,351.3875,11.735,351.40749999999997,409.285,350.2025,306.7625,760.1675,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
2024-02-05 00:00:00,63.79,497.35,136.46,9.308,0.0,1.488,339.956,335.306,300.53000000000003,292.26599999999996,291.488,222.33,290.908,10.892,281.118,302.822,172.39600000000002,227.204,715.848,63.79,497.35,136.46,9.42,0.0,1.55,370.44,356.65,365.73,361.76,342.08,240.5,352.18,10.47,333.73,405.22,160.27,349.1,768.97,63.79,497.35,136.46,9.32,0.0,1.37,368.33,283.78,340.24,341.84,208.03,88.61,330.26,10.39,281.59,289.98,0.0,55.4,497.28,63.79,497.35,136.46,9.5,0.0,1.66,370.6,369.25,370.52,362.54,345.08,348.02,355.1,11.55,350.18,406.52,344.54,351.97,882.38,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,
2024-02-05 02:00:00,63.79,497.31666666666666,138.05333333333334,9.503333333333332,0.0,1.6533333333333333,370.00666666666666,365.7183333333333,338.545,316.795,349.84999999999997,347.95,349.95,10.413333333333332,348.6583333333333,362.8016666666667,349.9866666666667,340.4433333333333,824.4233333333333,63.79,497.345,137.125,9.504999999999999,0.0,1.65,370.005,367.235,340.725,324.305,349.58000000000004,348.30499999999995,350.08000000000004,10.335,348.315,361.065,349.94,342.495,809.8299999999999,63.79,497.28749999999997,136.465,9.4925,0.0,1.65,369.8325,367.11,318.865,299.6275,348.9275,347.6475,349.075,10.0425,348.2775,356.7825,349.78499999999997,328.645,773.96,63.79,497.35,139.2775,9.5175,0.0,1.6575,370.22249999999997,369.1675,358.0625,333.2775,350.06,348.8875,351.64,10.65,348.84,372.51,350.62,356.16499999999996,880.0425,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1.87
2024-02-05 04:00:00,64.01,497.7166666666667,142.425,9.498333333333333,0.0,1.6466666666666665,370.46000000000004,369.0316666666667,355.27,269.2266666666667,350.1933333333333,348.6233333333333,349.5683333333333,10.368333333333332,349.96333333333337,362.7616666666667,350.105,316.01,803.5166666666668,64.01,498.115,142.07,9.5,0.0,1.65,370.375,370.475,353.505,278.96500000000003,350.225,349.32,350.775,10.364999999999998,349.895,361.025,350.025,307.20000000000005,799.87,63.79,497.63,141.54500000000002,9.4925,0.0,1.65,369.4425,370.03999999999996,340.9575,254.99,348.94,348.925,342.3025,10.272499999999999,349.6325,358.515,349.785,303.8925,788.385,64.23,498.375,143.09,9.5,0.0,1.65,370.91,372.6725,369.87,281.88750000000005,351.5625,349.9325,356.4125,10.48,350.1275,366.00250000000005,350.4375,328.815,819.635,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3.08
2024-02-05 06:00:00,63.55500000000001,493.9433333333333,145.59333333333333,9.5,0.0,1.64,369.75500000000005,369.43,363.93333333333334,321.66,349.6716666666667,347.6433333333334,347.125,10.943333333333333,349.48499999999996,357.5566666666667,350.1033333333333,284.63166666666666,806.32,63.55500000000001,493.9,145.79,9.5,0.0,1.64,369.82500000000005,369.43,366.27,330.82000000000005,350.15999999999997,348.08500000000004,350.41999999999996,11.045,349.685,359.115,349.94,292.96000000000004,813.03,62.88,493.9,145.6175,9.4925,0.0,1.64,369.34749999999997,368.98,361.645,307.9,349.25750000000005,346.4175,348.9275,10.635,349.4275,354.6125,349.8225,251.88,787.4025,64.23,493.9,145.79,9.5075,0.0,1.64,369.89,369.7525,368.46500000000003,350.05,350.2225,349.3025,354.08000000000004,11.17,349.95000000000005,360.325,350.26,323.0525,823.0649999999999,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3.23
2024-02-05 08:00:00,63.005,493.8999999999999,159.42833333333334,9.5,0.0,1.64,368.615,363.37833333333333,348.3016666666667,309.6583333333333,349.76500000000004,347.53,348.08666666666664,10.63,357.3183333333333,359.9166666666667,350.075,234.155,761.9050000000001,63.005,493.9,162.35500000000002,9.504999999999999,0.0,1.64,368.355,368.895,345.53,323.2,349.875,347.545,349.365,10.55,358.51,360.84000000000003,349.87,220.75,756.915,62.88,493.9,152.9125,9.4925,0.0,1.64,368.2625,358.2175,340.6925,311.26,349.5925,346.4375,348.26,10.475000000000001,355.74,357.7425,349.7925,219.585,748.405,63.13,493.9,167.11,9.51,0.0,1.64,369.325,370.9175,353.48,330.97749999999996,351.0725,348.69,351.29499999999996,10.835,359.2325,362.3775,350.195,258.23749999999995,770.6075,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2.49
2024-02-05 10:00:00,63.275000000000006,492.815,168.85666666666665,9.5,0.0,1.6366666666666667,370.08500000000004,366.20166666666665,335.215,338.6433333333334,350.56,347.545,346.72499999999997,11.483333333333334,359.80833333333334,359.66499999999996,299.56,293.315,759.745,63.275000000000006,492.575,169.325,9.5,0.0,1.64,370.055,370.18499999999995,329.77,355.06,350.845,347.74,344.995,11.43,359.82500000000005,355.34,316.2,302.115,756.895,63.13,492.15250000000003,168.1175,9.5,0.0,1.6324999999999998,369.645,368.745,324.84999999999997,337.65999999999997,349.66749999999996,346.895,343.9775,11.09,359.055,353.485,273.815,286.3175,750.1949999999999,63.42,493.425,169.9475,9.5,0.0,1.64,370.51750000000004,371.355,346.21,360.385,351.28000000000003,348.5925,351.2925,11.725000000000001,360.5575,363.48,347.1775,306.145,763.28,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2.1
2024-02-05 12:00:00,63.199999999999996,492.12000000000006,146.90833333333333,9.505,0.0,1.6266666666666667,368.81333333333333,348.71333333333337,303.99833333333333,376.0916666666667,350.23499999999996,336.8883333333333,345.3933333333334,11.055,360.36999999999995,364.43666666666667,330.8666666666667,298.6933333333333,666.1850000000001,63.2,492.12,144.33,9.5,0.0,1.6349999999999998,369.85,356.73,299.19,370.53499999999997,351.20000000000005,348.105,347.7,11.03,360.71000000000004,364.89,348.505,304.33500000000004,690.865,62.98,492.12,143.85500000000002,9.4925,0.0,1.6225,366.7775,346.9975,280.1975,367.79999999999995,350.2125,321.8275,345.26750000000004,10.6775,360.405,354.23,316.605,293.09250000000003,610.635,63.42,492.12,147.13,9.5075,0.0,1.64,371.22,365.255,315.73,385.42,354.235,349.1675,348.41499999999996,11.247499999999999,362.2675,378.2875,350.105,311.5875,704.4575,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
2024-02-05 14:00:00,62.98,491.34499999999997,143.75,9.506666666666666,0.0,1.6316666666666666,371.3333333333333,368.6066666666666,340.28333333333336,407.79833333333335,353.9633333333333,350.0916666666667,90.30499999999999,11.706666666666669,362.81166666666667,372.75,349.4216666666667,278.27833333333336,777.31,62.98,491.26,143.75,9.5,0.0,1.63,370.58500000000004,369.67499999999995,371.7,409.18,351.02,349.45,10.89,11.629999999999999,360.61,374.53499999999997,349.405,316.59,777.815,62.98,490.805,143.75,9.485,0.0,1.63,368.63750000000005,352.5575,335.7575,408.8125,348.645,348.46500000000003,7.5225,11.505,359.1275,340.09999999999997,349.0,276.9425,755.9575,62.98,491.955,143.75,9.5075,0.0,1.63,371.1375,379.375,401.995,409.84000000000003,352.1425,350.2025,112.9875,11.785,361.29,407.0275,349.99,352.2025,805.7025,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1.58
2024-02-05 16:00:00,63.24,491.02,149.82666666666668,9.459999999999999,0.0,1.5116666666666667,363.9216666666666,370.1066666666666,154.415,93.08833333333332,348.84833333333336,343.8066666666667,22.358333333333334,9.468333333333334,356.205,361.18333333333334,349.52,0.6033333333333334,585.9666666666667,63.239999999999995,491.03999999999996,151.255,9.53,0.0,1.505,362.5,367.4,173.825,1.155,344.28999999999996,346.93,17.22,8.885,356.34000000000003,356.135,349.33,0.0,555.22,62.98,491.0075,147.905,9.3625,0.0,1.4449999999999998,360.5375,356.455,108.63499999999999,0.545,337.88,340.11249999999995,16.5275,8.575,353.7025,353.7425,347.88,0.0,542.1225000000001,63.5,491.05,152.41500000000002,9.5475,0.0,1.5950000000000002,364.9275,379.2825,205.4375,109.42750000000002,361.6875,353.455,29.29,10.485,360.8975,369.33500000000004,351.40999999999997,0.0,632.525,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2.83
2024-02-05 18:00:00,63.105,491.635,141.16833333333332,9.424999999999999,0.0,1.5633333333333335,344.3016666666667,385.56666666666666,45.21333333333333,0.23666666666666666,348.315,325.3983333333333,28.805000000000003,7.484999999999999,360.32,356.3666666666666,349.43,0.0,499.31166666666667,63.105000000000004,491.745,138.235,9.485,0.0,1.57,345.755,380.87,52.485,0.23,349.105,327.17999999999995,28.275,7.55,361.67499999999995,359.405,349.77,0.0,499.28999999999996,62.71,491.5975,137.33,9.455,0.0,1.5525,339.2675,367.1675,18.7125,0.1225,337.61249999999995,313.8175,28.020000000000003,7.0600000000000005,357.1625,352.905,348.495,0.0,496.8925,63.5,491.75,144.105,9.5,0.0,1.58,350.3225,404.915,70.6725,0.32999999999999996,354.005,333.7475,29.3475,7.904999999999999,362.53499999999997,360.4225,350.1525,0.0,501.635,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1.07
2024-02-05 20:00:00,64.60000000000001,491.75,138.26666666666668,9.468333333333334,0.0,1.445,344.52500000000003,365.6383333333333,56.51499999999999,0.71,350.875,334.56,21.526666666666667,8.298333333333334,362.6233333333333,360.0,349.15000000000003,0.065,514.7633333333333,64.6,491.75,137.33,9.504999999999999,0.0,1.4249999999999998,338.05499999999995,364.775,69.695,0.71,349.175,341.365,21.515,8.265,359.945,359.64,350.08,0.0,501.65999999999997,62.71,491.75,137.33,9.467500000000001,0.0,1.3924999999999998,334.7175,362.8625,13.594999999999999,0.61,348.0875,328.6125,14.3925,7.3125,357.6175,358.66499999999996,348.975,0.0,498.405,66.49,491.75,138.10250000000002,9.5425,0.0,1.48,350.8275,370.71500000000003,93.7025,0.8099999999999999,352.3625,347.045,28.6,9.157499999999999,367.005,363.8775,353.825,0.0,509.64,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1.63
2024-02-05 22:00:00,66.40499999999999,493.76500000000004,145.03,9.459999999999999,0.0,1.4000000000000001,365.57,370.24,0.049999999999999996,1.0999999999999999,345.72,344.7483333333334,13.023333333333333,8.58,357.1483333333333,355.7916666666667,348.57,0.0,544.205,66.405,492.66999999999996,145.235,9.5,0.0,1.42,369.51,365.235,0.0,1.105,345.33000000000004,348.67,13.665,8.745000000000001,358.52,360.06,350.19500000000005,0.0,528.3,66.32,491.765,143.6525,9.4925,0.0,1.335,360.9575,358.315,0.0,1.0725,341.05,344.475,11.2725,8.475,356.39,358.115,348.39750000000004,0.0,500.2425,66.49,495.36,146.39,9.5,0.0,1.46,370.0375,372.9125,0.09,1.145,350.0675,350.33,14.355,8.895,359.0675,360.5125,350.35749999999996,0.0,572.22,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1.64
2024-02-06 00:00:00,66.32,497.87999999999994,138.96333333333334,9.488333333333333,0.0,1.3733333333333333,362.83166666666665,385.86833333333334,0.6083333333333333,0.9049999999999999,351.98,350.3066666666667,14.313333333333333,6.1499999999999995,364.85999999999996,31.738333333333333,349.51,0.14833333333333334,601.7816666666666,66.32,497.88,138.79,9.49,0.0,1.3900000000000001,364.205,388.385,0.09,0.905,350.815,350.545,14.675,5.890000000000001,365.28499999999997,30.2,347.66999999999996,0.0,602.73,66.32,497.88,138.79,9.4725,0.0,1.3025,357.895,374.57,0.0125,0.8425,347.505,349.79999999999995,13.7075,5.7825,359.06,27.8175,347.11,0.0,531.9350000000001,66.32,497.88,138.7975,9.5075,0.0,1.455,369.3375,394.95500000000004,1.3224999999999998,0.9675,354.7025,350.8475,14.8475,6.6575,377.69,31.315,349.34,0.0,626.56,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2.75
